customer_id,signup_date,segment,region,acquisition_channel
C0004513,2025-10-08,SMB,EMEA,organic
C0005929,2025-10-08,Mid-Market,EMEA,social_ads
C0001679,2025-10-08,SMB,EMEA,paid_search
C0003405,2025-10-09,Startup,LATAM,partners
C0000858,2025-10-09,Enterprise,EMEA,referral
C0005556,2025-10-09,Enterprise,APAC,organic
C0006024,2025-10-09,SMB,EMEA,organic
C0004904,2025-10-09,Mid-Market,EMEA,referral
C0007303,2025-10-09,SMB,APAC,social_ads
C0004443,2025-10-09,SMB,North America,social_ads
C0004841,2025-10-09,Startup,APAC,paid_search
C0003428,2025-10-09,Mid-Market,EMEA,partners
C0007343,2025-10-09,Startup,North America,social_ads
C0006419,2025-10-09,SMB,North America,social_ads
C0001326,2025-10-09,Startup,North America,paid_search
C0001339,2025-10-09,Mid-Market,North America,social_ads
C0003676,2025-10-09,Mid-Market,EMEA,paid_search
C0003445,2025-10-09,Mid-Market,APAC,referral
C0008877,2025-10-10,Mid-Market,North America,paid_search
C0005787,2025-10-10,Mid-Market,North America,partners
C0004907,2025-10-10,SMB,North America,social_ads
C0005570,2025-10-10,Startup,EMEA,email
C0008825,2025-10-10,SMB,EMEA,referral
C0000406,2025-10-10,Mid-Market,EMEA,referral
C0003249,2025-10-10,SMB,EMEA,referral
C0004924,2025-10-10,Mid-Market,North America,email
C0007247,2025-10-10,Mid-Market,North America,referral
C0008409,2025-10-10,Mid-Market,EMEA,partners
C0005023,2025-10-10,Mid-Market,APAC,organic
C0001152,2025-10-10,Mid-Market,EMEA,partners
C0002165,2025-10-10,SMB,North America,organic
C0007441,2025-10-10,Startup,EMEA,social_ads
C0003659,2025-10-10,Mid-Market,EMEA,partners
C0006633,2025-10-11,SMB,EMEA,paid_search
C0000817,2025-10-11,SMB,EMEA,paid_search
C0003908,2025-10-11,SMB,North America,organic
C0006343,2025-10-11,Enterprise,North America,referral
C0002646,2025-10-11,Startup,APAC,paid_search
C0008810,2025-10-11,Mid-Market,North America,organic
C0006371,2025-10-11,Startup,EMEA,partners
C0005726,2025-10-11,Startup,EMEA,organic
C0000896,2025-10-11,SMB,EMEA,organic
C0005195,2025-10-11,SMB,APAC,partners
C0005487,2025-10-11,Startup,LATAM,paid_search
C0005906,2025-10-11,SMB,EMEA,referral
C0008991,2025-10-12,SMB,North America,paid_search
C0008857,2025-10-12,Startup,LATAM,organic
C0008433,2025-10-12,SMB,North America,paid_search
C0008060,2025-10-12,SMB,North America,social_ads
C0003064,2025-10-12,SMB,North America,organic
C0003598,2025-10-12,Startup,North America,social_ads
C0001523,2025-10-12,Startup,North America,paid_search
C0004657,2025-10-12,Startup,North America,email
C0002934,2025-10-12,Enterprise,LATAM,referral
C0003946,2025-10-12,Mid-Market,North America,social_ads
C0002755,2025-10-12,SMB,North America,organic
C0001774,2025-10-12,Mid-Market,EMEA,referral
C0008352,2025-10-12,SMB,North America,referral
C0005485,2025-10-13,SMB,EMEA,referral
C0003338,2025-10-13,SMB,LATAM,referral
C0007198,2025-10-13,Mid-Market,North America,paid_search
C0002495,2025-10-13,SMB,LATAM,organic
C0007566,2025-10-13,SMB,LATAM,organic
C0001714,2025-10-13,Startup,EMEA,paid_search
C0005651,2025-10-13,Startup,EMEA,referral
C0007551,2025-10-13,Startup,APAC,paid_search
C0006662,2025-10-13,Mid-Market,North America,referral
C0000452,2025-10-13,Mid-Market,LATAM,paid_search
C0007261,2025-10-13,Startup,APAC,paid_search
C0003701,2025-10-13,Startup,EMEA,referral
C0004590,2025-10-13,SMB,North America,referral
C0006261,2025-10-14,SMB,APAC,social_ads
C0004198,2025-10-14,Startup,EMEA,organic
C0007917,2025-10-14,SMB,North America,social_ads
C0006758,2025-10-14,Startup,EMEA,paid_search
C0005365,2025-10-14,Mid-Market,North America,paid_search
C0003627,2025-10-14,SMB,North America,referral
C0001120,2025-10-14,Startup,EMEA,social_ads
C0005039,2025-10-14,Startup,LATAM,organic
C0006805,2025-10-14,Startup,North America,organic
C0002006,2025-10-14,SMB,APAC,paid_search
C0008791,2025-10-14,Mid-Market,EMEA,partners
C0007953,2025-10-15,Mid-Market,EMEA,email
C0004862,2025-10-15,Enterprise,EMEA,organic
C0005264,2025-10-15,Startup,EMEA,paid_search
C0007332,2025-10-15,SMB,APAC,referral
C0000662,2025-10-15,Startup,North America,organic
C0006688,2025-10-15,Startup,LATAM,social_ads
C0008154,2025-10-15,Mid-Market,EMEA,social_ads
C0002611,2025-10-15,SMB,North America,paid_search
C0003543,2025-10-15,Startup,LATAM,paid_search
C0001737,2025-10-15,SMB,EMEA,social_ads
C0006916,2025-10-15,SMB,LATAM,paid_search
C0005732,2025-10-15,Startup,EMEA,paid_search
C0000502,2025-10-15,Mid-Market,North America,referral
C0006060,2025-10-15,Mid-Market,APAC,paid_search
C0003051,2025-10-15,SMB,EMEA,referral
C0002364,2025-10-15,Startup,APAC,social_ads
C0004262,2025-10-16,Enterprise,EMEA,paid_search
C0000876,2025-10-16,SMB,EMEA,social_ads
C0002287,2025-10-16,Mid-Market,LATAM,email
C0008494,2025-10-16,Mid-Market,APAC,paid_search
C0006682,2025-10-16,Mid-Market,North America,social_ads
C0007633,2025-10-16,SMB,APAC,paid_search
C0002773,2025-10-16,Mid-Market,North America,social_ads
C0007596,2025-10-16,Startup,EMEA,social_ads
C0001753,2025-10-16,Startup,EMEA,organic
C0002633,2025-10-16,Startup,EMEA,paid_search
C0004123,2025-10-16,Mid-Market,North America,social_ads
C0000956,2025-10-16,Mid-Market,LATAM,social_ads
C0007039,2025-10-16,Startup,North America,referral
C0001249,2025-10-17,SMB,APAC,paid_search
C0004899,2025-10-17,Startup,LATAM,social_ads
C0008670,2025-10-17,SMB,North America,organic
C0006486,2025-10-17,SMB,North America,organic
C0003012,2025-10-17,Mid-Market,EMEA,paid_search
C0003541,2025-10-17,SMB,EMEA,social_ads
C0005846,2025-10-17,SMB,APAC,paid_search
C0005724,2025-10-17,SMB,EMEA,referral
C0003614,2025-10-18,Startup,EMEA,organic
C0001581,2025-10-18,Startup,APAC,organic
C0000846,2025-10-18,SMB,APAC,referral
C0001563,2025-10-18,Startup,EMEA,organic
C0000803,2025-10-18,Startup,EMEA,organic
C0006950,2025-10-18,Startup,APAC,organic
C0003663,2025-10-18,SMB,APAC,referral
C0001226,2025-10-18,SMB,EMEA,organic
C0006290,2025-10-18,Startup,North America,social_ads
C0007005,2025-10-18,SMB,EMEA,paid_search
C0005668,2025-10-19,Mid-Market,EMEA,organic
C0000181,2025-10-19,Startup,North America,social_ads
C0000179,2025-10-19,Mid-Market,LATAM,organic
C0006165,2025-10-19,SMB,EMEA,referral
C0005690,2025-10-19,Mid-Market,LATAM,partners
C0006678,2025-10-19,Mid-Market,North America,paid_search
C0000024,2025-10-20,Mid-Market,APAC,referral
C0002707,2025-10-20,Mid-Market,APAC,referral
C0003371,2025-10-20,Mid-Market,LATAM,partners
C0002404,2025-10-20,Startup,APAC,paid_search
C0002592,2025-10-20,SMB,EMEA,paid_search
C0008458,2025-10-20,SMB,North America,referral
C0001021,2025-10-20,Mid-Market,APAC,paid_search
C0006693,2025-10-20,Startup,LATAM,social_ads
C0006541,2025-10-20,Startup,APAC,social_ads
C0001910,2025-10-20,SMB,North America,partners
C0008176,2025-10-20,Startup,EMEA,social_ads
C0001150,2025-10-20,Startup,EMEA,organic
C0004355,2025-10-20,Mid-Market,APAC,organic
C0007560,2025-10-20,Startup,APAC,paid_search
C0002730,2025-10-20,SMB,North America,paid_search
C0006022,2025-10-20,SMB,North America,partners
C0008311,2025-10-21,SMB,EMEA,organic
C0002203,2025-10-21,Enterprise,EMEA,organic
C0005149,2025-10-21,Mid-Market,EMEA,referral
C0002167,2025-10-21,Startup,North America,paid_search
C0001515,2025-10-21,SMB,EMEA,partners
C0000182,2025-10-21,Startup,EMEA,paid_search
C0008235,2025-10-21,SMB,North America,referral
C0001223,2025-10-21,SMB,LATAM,organic
C0005189,2025-10-22,SMB,North America,organic
C0000652,2025-10-22,Mid-Market,APAC,organic
C0005037,2025-10-22,Enterprise,EMEA,partners
C0008359,2025-10-22,Mid-Market,North America,referral
C0005734,2025-10-22,SMB,North America,organic
C0006840,2025-10-22,SMB,North America,organic
C0002667,2025-10-22,Enterprise,APAC,organic
C0002141,2025-10-22,Startup,APAC,social_ads
C0005147,2025-10-22,Startup,APAC,social_ads
C0001489,2025-10-23,Startup,EMEA,email
C0000816,2025-10-23,Mid-Market,North America,paid_search
C0000414,2025-10-23,Startup,EMEA,email
C0000939,2025-10-23,SMB,North America,organic
C0000152,2025-10-23,Startup,LATAM,social_ads
C0000692,2025-10-23,Startup,APAC,paid_search
C0008820,2025-10-23,SMB,EMEA,social_ads
C0007982,2025-10-23,SMB,APAC,paid_search
C0007363,2025-10-23,SMB,APAC,partners
C0005744,2025-10-23,Startup,APAC,referral
C0004285,2025-10-23,SMB,APAC,email
C0007116,2025-10-23,Startup,North America,social_ads
C0004379,2025-10-23,SMB,EMEA,organic
C0007610,2025-10-23,Mid-Market,North America,partners
C0007605,2025-10-23,SMB,North America,referral
C0005603,2025-10-23,SMB,LATAM,referral
C0002225,2025-10-24,Mid-Market,EMEA,paid_search
C0008002,2025-10-24,Enterprise,North America,paid_search
C0006570,2025-10-24,Mid-Market,LATAM,paid_search
C0000370,2025-10-24,SMB,APAC,organic
C0008567,2025-10-24,Startup,EMEA,paid_search
C0002310,2025-10-24,Startup,North America,paid_search
C0003241,2025-10-24,Startup,North America,organic
C0007396,2025-10-24,SMB,APAC,social_ads
C0007495,2025-10-25,Startup,APAC,paid_search
C0007976,2025-10-25,SMB,LATAM,paid_search
C0007030,2025-10-25,Startup,EMEA,referral
C0004624,2025-10-25,Startup,EMEA,email
C0004180,2025-10-25,SMB,North America,email
C0001419,2025-10-25,Startup,EMEA,paid_search
C0007915,2025-10-26,SMB,North America,organic
C0008362,2025-10-26,SMB,EMEA,paid_search
C0005698,2025-10-26,Mid-Market,LATAM,organic
C0002095,2025-10-26,Startup,LATAM,paid_search
C0003132,2025-10-26,SMB,North America,paid_search
C0005364,2025-10-26,Enterprise,APAC,referral
C0002425,2025-10-26,Mid-Market,APAC,paid_search
C0004714,2025-10-26,Startup,North America,social_ads
C0003458,2025-10-27,Enterprise,EMEA,social_ads
C0007336,2025-10-27,Mid-Market,APAC,social_ads
C0007340,2025-10-27,SMB,North America,paid_search
C0002528,2025-10-27,Startup,EMEA,organic
C0008902,2025-10-27,SMB,LATAM,referral
C0000714,2025-10-27,SMB,APAC,organic
C0002620,2025-10-27,SMB,North America,paid_search
C0000296,2025-10-27,Mid-Market,EMEA,social_ads
C0000110,2025-10-27,Mid-Market,EMEA,social_ads
C0007577,2025-10-27,Mid-Market,North America,paid_search
C0000913,2025-10-27,Enterprise,APAC,partners
C0004024,2025-10-27,Enterprise,EMEA,paid_search
C0007628,2025-10-27,Mid-Market,LATAM,referral
C0007002,2025-10-27,Enterprise,LATAM,social_ads
C0004432,2025-10-27,Mid-Market,EMEA,social_ads
C0001389,2025-10-28,Startup,LATAM,paid_search
C0008195,2025-10-28,Mid-Market,EMEA,paid_search
C0007979,2025-10-28,Enterprise,North America,partners
C0001759,2025-10-28,Mid-Market,EMEA,partners
C0007753,2025-10-28,SMB,North America,social_ads
C0000866,2025-10-28,Startup,North America,social_ads
C0000603,2025-10-28,Startup,EMEA,organic
C0008351,2025-10-28,Startup,EMEA,social_ads
C0001913,2025-10-28,SMB,North America,referral
C0008132,2025-10-28,Enterprise,LATAM,paid_search
C0005676,2025-10-28,SMB,North America,paid_search
C0005707,2025-10-28,Startup,North America,social_ads
C0007950,2025-10-29,Startup,EMEA,paid_search
C0003563,2025-10-29,Startup,EMEA,organic
C0004030,2025-10-29,SMB,EMEA,social_ads
C0004100,2025-10-29,Startup,EMEA,social_ads
C0005355,2025-10-29,Enterprise,North America,partners
C0007464,2025-10-30,Mid-Market,APAC,paid_search
C0006342,2025-10-30,Startup,North America,email
C0008628,2025-10-30,SMB,North America,partners
C0005729,2025-10-30,SMB,EMEA,partners
C0004471,2025-10-30,Startup,North America,referral
C0001955,2025-10-30,Mid-Market,North America,partners
C0007592,2025-10-30,SMB,APAC,organic
C0001852,2025-10-30,Mid-Market,APAC,social_ads
C0001875,2025-10-30,Startup,North America,email
C0007569,2025-10-30,SMB,North America,partners
C0006862,2025-10-30,SMB,EMEA,partners
C0006937,2025-10-30,Mid-Market,LATAM,partners
C0006293,2025-10-31,Startup,EMEA,organic
C0005798,2025-10-31,SMB,EMEA,paid_search
C0006993,2025-10-31,SMB,EMEA,paid_search
C0004157,2025-10-31,Startup,EMEA,social_ads
C0003404,2025-10-31,SMB,LATAM,social_ads
C0001649,2025-10-31,Startup,EMEA,social_ads
C0007258,2025-10-31,Startup,North America,paid_search
C0004105,2025-10-31,Startup,APAC,social_ads
C0003076,2025-10-31,Startup,APAC,email
C0000554,2025-10-31,SMB,LATAM,paid_search
C0007299,2025-10-31,Startup,North America,paid_search
C0006231,2025-10-31,Startup,North America,referral
C0003732,2025-10-31,Mid-Market,EMEA,paid_search
C0005994,2025-10-31,SMB,APAC,social_ads
C0001034,2025-10-31,Mid-Market,APAC,paid_search
C0004130,2025-11-01,Mid-Market,EMEA,paid_search
C0000695,2025-11-01,SMB,EMEA,referral
C0003662,2025-11-01,Enterprise,North America,social_ads
C0007756,2025-11-01,Mid-Market,North America,referral
C0007480,2025-11-01,SMB,North America,social_ads
C0008053,2025-11-01,Mid-Market,North America,organic
C0006960,2025-11-01,Startup,EMEA,paid_search
C0008809,2025-11-01,SMB,EMEA,paid_search
C0004830,2025-11-01,Startup,EMEA,paid_search
C0001564,2025-11-01,SMB,North America,paid_search
C0004735,2025-11-01,Enterprise,North America,organic
C0003478,2025-11-01,Startup,North America,referral
C0000101,2025-11-01,Startup,North America,social_ads
C0003930,2025-11-02,Mid-Market,LATAM,referral
C0007892,2025-11-02,Startup,EMEA,social_ads
C0005604,2025-11-02,SMB,EMEA,partners
C0000420,2025-11-02,Startup,North America,email
C0000577,2025-11-02,SMB,EMEA,paid_search
C0002257,2025-11-02,Mid-Market,North America,paid_search
C0006626,2025-11-02,Startup,EMEA,referral
C0004069,2025-11-02,Startup,North America,paid_search
C0006763,2025-11-02,Startup,North America,social_ads
C0004981,2025-11-02,Enterprise,LATAM,referral
C0001057,2025-11-02,SMB,North America,paid_search
C0001795,2025-11-02,Mid-Market,EMEA,paid_search
C0007744,2025-11-02,SMB,EMEA,referral
C0006754,2025-11-02,Mid-Market,APAC,referral
C0004287,2025-11-02,Mid-Market,North America,partners
C0004444,2025-11-03,Mid-Market,North America,organic
C0005657,2025-11-03,Mid-Market,APAC,email
C0006928,2025-11-03,SMB,EMEA,organic
C0005762,2025-11-03,SMB,EMEA,referral
C0007679,2025-11-03,Mid-Market,North America,partners
C0002525,2025-11-03,Mid-Market,EMEA,partners
C0006442,2025-11-03,SMB,APAC,partners
C0005214,2025-11-03,Startup,North America,social_ads
C0000854,2025-11-04,SMB,North America,paid_search
C0001601,2025-11-04,SMB,North America,organic
C0001447,2025-11-04,SMB,North America,organic
C0006037,2025-11-04,Startup,APAC,partners
C0004588,2025-11-04,SMB,North America,organic
C0007269,2025-11-04,Mid-Market,North America,organic
C0008969,2025-11-04,Startup,EMEA,social_ads
C0007286,2025-11-04,SMB,APAC,organic
C0001082,2025-11-04,Startup,EMEA,paid_search
C0005351,2025-11-04,SMB,APAC,paid_search
C0005486,2025-11-04,SMB,LATAM,organic
C0001692,2025-11-04,Enterprise,North America,referral
C0006255,2025-11-04,SMB,EMEA,paid_search
C0002954,2025-11-04,Startup,APAC,email
C0002527,2025-11-04,Mid-Market,APAC,paid_search
C0002596,2025-11-04,SMB,EMEA,social_ads
C0006501,2025-11-05,Mid-Market,EMEA,referral
C0002960,2025-11-05,Mid-Market,APAC,paid_search
C0005739,2025-11-05,Startup,APAC,social_ads
C0008498,2025-11-05,Enterprise,LATAM,organic
C0004980,2025-11-05,Startup,North America,partners
C0003882,2025-11-05,SMB,APAC,organic
C0008288,2025-11-05,SMB,APAC,organic
C0007561,2025-11-05,SMB,LATAM,organic
C0007369,2025-11-05,Startup,LATAM,social_ads
C0005526,2025-11-06,SMB,North America,referral
C0005232,2025-11-06,SMB,North America,paid_search
C0003585,2025-11-06,Startup,APAC,referral
C0004732,2025-11-06,Mid-Market,APAC,social_ads
C0004386,2025-11-06,Startup,LATAM,social_ads
C0007440,2025-11-06,SMB,North America,social_ads
C0000677,2025-11-06,Mid-Market,APAC,referral
C0000321,2025-11-06,Mid-Market,APAC,organic
C0003159,2025-11-06,Enterprise,EMEA,paid_search
C0004783,2025-11-06,Enterprise,EMEA,organic
C0003378,2025-11-06,SMB,APAC,partners
C0005597,2025-11-06,SMB,North America,paid_search
C0003092,2025-11-06,Enterprise,LATAM,paid_search
C0007642,2025-11-06,SMB,APAC,social_ads
C0000162,2025-11-06,Mid-Market,North America,partners
C0004109,2025-11-06,Mid-Market,North America,organic
C0001398,2025-11-06,Startup,APAC,social_ads
C0005129,2025-11-07,SMB,EMEA,partners
C0007482,2025-11-07,Startup,EMEA,organic
C0000974,2025-11-07,Startup,North America,social_ads
C0003203,2025-11-07,Mid-Market,APAC,referral
C0006649,2025-11-07,SMB,LATAM,referral
C0005269,2025-11-07,SMB,North America,referral
C0001665,2025-11-07,Startup,LATAM,paid_search
C0006434,2025-11-07,Startup,EMEA,organic
C0000585,2025-11-07,SMB,APAC,organic
C0004662,2025-11-07,SMB,APAC,referral
C0003515,2025-11-08,SMB,EMEA,referral
C0007272,2025-11-08,SMB,LATAM,email
C0003049,2025-11-08,Startup,North America,referral
C0000765,2025-11-08,Startup,LATAM,social_ads
C0006071,2025-11-08,SMB,North America,paid_search
C0002762,2025-11-08,Mid-Market,North America,social_ads
C0005318,2025-11-08,SMB,North America,organic
C0003090,2025-11-08,SMB,EMEA,referral
C0008978,2025-11-08,Mid-Market,North America,email
C0000782,2025-11-08,Enterprise,LATAM,referral
C0008317,2025-11-08,Mid-Market,LATAM,organic
C0004185,2025-11-08,Enterprise,LATAM,referral
C0004647,2025-11-08,Mid-Market,EMEA,referral
C0000402,2025-11-08,SMB,North America,organic
C0001701,2025-11-08,Startup,North America,organic
C0006149,2025-11-08,Startup,North America,social_ads
C0006352,2025-11-09,SMB,APAC,referral
C0007556,2025-11-09,SMB,North America,paid_search
C0004330,2025-11-09,SMB,EMEA,referral
C0006256,2025-11-09,SMB,APAC,paid_search
C0004407,2025-11-09,Mid-Market,EMEA,paid_search
C0004919,2025-11-09,Startup,EMEA,social_ads
C0008461,2025-11-09,SMB,EMEA,organic
C0003243,2025-11-09,Startup,EMEA,referral
C0004989,2025-11-09,SMB,EMEA,organic
C0005021,2025-11-09,Mid-Market,LATAM,organic
C0002320,2025-11-09,Startup,North America,paid_search
C0005328,2025-11-10,Startup,North America,paid_search
C0000265,2025-11-10,SMB,EMEA,paid_search
C0001007,2025-11-10,Mid-Market,LATAM,social_ads
C0001760,2025-11-10,Mid-Market,EMEA,partners
C0000503,2025-11-10,Mid-Market,EMEA,referral
C0001829,2025-11-10,SMB,EMEA,referral
C0008224,2025-11-10,Startup,North America,social_ads
C0000986,2025-11-10,SMB,APAC,email
C0004602,2025-11-11,SMB,North America,paid_search
C0003383,2025-11-11,SMB,APAC,organic
C0007179,2025-11-11,Startup,APAC,social_ads
C0002215,2025-11-11,Mid-Market,North America,paid_search
C0004763,2025-11-11,Mid-Market,North America,social_ads
C0006543,2025-11-11,SMB,North America,paid_search
C0004086,2025-11-11,SMB,EMEA,organic
C0002494,2025-11-11,Enterprise,APAC,paid_search
C0003202,2025-11-11,Startup,EMEA,organic
C0003924,2025-11-11,Mid-Market,EMEA,paid_search
C0002909,2025-11-11,Startup,North America,social_ads
C0005065,2025-11-11,Startup,EMEA,social_ads
C0003429,2025-11-12,Enterprise,LATAM,email
C0000995,2025-11-12,Startup,APAC,social_ads
C0001312,2025-11-12,Mid-Market,LATAM,referral
C0004044,2025-11-12,Startup,LATAM,organic
C0000631,2025-11-12,Startup,North America,organic
C0003042,2025-11-12,SMB,EMEA,organic
C0008194,2025-11-12,Startup,North America,social_ads
C0001083,2025-11-12,Mid-Market,LATAM,paid_search
C0002820,2025-11-12,Mid-Market,APAC,social_ads
C0008664,2025-11-12,Mid-Market,LATAM,organic
C0006029,2025-11-12,SMB,APAC,organic
C0003895,2025-11-12,Enterprise,LATAM,referral
C0004755,2025-11-12,Startup,North America,social_ads
C0008233,2025-11-12,SMB,North America,organic
C0001638,2025-11-12,Enterprise,North America,partners
C0001946,2025-11-13,Mid-Market,North America,email
C0000132,2025-11-13,Startup,North America,organic
C0008237,2025-11-13,Startup,EMEA,organic
C0007370,2025-11-13,Enterprise,LATAM,social_ads
C0001950,2025-11-13,Mid-Market,LATAM,paid_search
C0008726,2025-11-13,SMB,EMEA,organic
C0000226,2025-11-13,Mid-Market,North America,organic
C0008279,2025-11-13,SMB,North America,social_ads
C0003558,2025-11-13,Startup,EMEA,social_ads
C0000293,2025-11-13,Enterprise,North America,organic
C0005116,2025-11-14,Enterprise,APAC,paid_search
C0006897,2025-11-14,Startup,North America,paid_search
C0003396,2025-11-14,Startup,North America,social_ads
C0000012,2025-11-14,Mid-Market,North America,organic
C0007040,2025-11-14,Startup,EMEA,paid_search
C0007983,2025-11-14,Mid-Market,APAC,paid_search
C0001986,2025-11-14,SMB,EMEA,paid_search
C0002656,2025-11-14,SMB,LATAM,referral
C0001285,2025-11-14,Startup,North America,paid_search
C0002580,2025-11-14,SMB,EMEA,referral
C0000591,2025-11-14,SMB,LATAM,organic
C0001306,2025-11-14,SMB,EMEA,referral
C0008186,2025-11-15,Startup,LATAM,referral
C0007430,2025-11-15,Startup,North America,paid_search
C0001821,2025-11-15,Enterprise,EMEA,email
C0005429,2025-11-15,SMB,North America,social_ads
C0005356,2025-11-15,Startup,APAC,organic
C0008517,2025-11-15,Mid-Market,North America,referral
C0003205,2025-11-15,Enterprise,North America,referral
C0002134,2025-11-15,SMB,LATAM,email
C0003786,2025-11-15,Mid-Market,APAC,social_ads
C0003759,2025-11-15,SMB,EMEA,social_ads
C0002116,2025-11-15,SMB,APAC,referral
C0003889,2025-11-15,Mid-Market,APAC,partners
C0000431,2025-11-15,Mid-Market,EMEA,referral
C0000219,2025-11-15,SMB,LATAM,organic
C0006292,2025-11-15,Startup,LATAM,paid_search
C0005144,2025-11-16,SMB,EMEA,organic
C0005208,2025-11-16,Mid-Market,North America,email
C0001557,2025-11-16,Startup,LATAM,social_ads
C0002190,2025-11-16,SMB,EMEA,social_ads
C0001250,2025-11-16,Startup,North America,partners
C0007324,2025-11-16,Startup,EMEA,referral
C0005390,2025-11-16,Mid-Market,North America,paid_search
C0002146,2025-11-16,Mid-Market,EMEA,organic
C0007919,2025-11-16,Mid-Market,EMEA,paid_search
C0001948,2025-11-16,Startup,EMEA,organic
C0002218,2025-11-16,SMB,North America,social_ads
C0002066,2025-11-16,SMB,EMEA,social_ads
C0005561,2025-11-16,SMB,North America,referral
C0002044,2025-11-16,Startup,EMEA,social_ads
C0004013,2025-11-16,Mid-Market,North America,email
C0007165,2025-11-17,Mid-Market,APAC,paid_search
C0008492,2025-11-17,SMB,North America,organic
C0006160,2025-11-17,Mid-Market,North America,paid_search
C0000758,2025-11-17,SMB,APAC,referral
C0002420,2025-11-17,Enterprise,APAC,partners
C0000361,2025-11-17,SMB,LATAM,social_ads
C0003200,2025-11-17,Mid-Market,North America,organic
C0005455,2025-11-17,Startup,LATAM,organic
C0002869,2025-11-17,Startup,APAC,paid_search
C0001431,2025-11-17,Startup,North America,paid_search
C0008100,2025-11-17,Startup,EMEA,email
C0008045,2025-11-17,SMB,EMEA,organic
C0002974,2025-11-17,Startup,LATAM,social_ads
C0002902,2025-11-17,SMB,LATAM,social_ads
C0007947,2025-11-18,SMB,EMEA,partners
C0002624,2025-11-18,Mid-Market,LATAM,organic
C0003479,2025-11-18,Enterprise,LATAM,email
C0002410,2025-11-18,SMB,EMEA,paid_search
C0005764,2025-11-18,Startup,North America,paid_search
C0001286,2025-11-18,Mid-Market,EMEA,paid_search
C0003783,2025-11-18,SMB,EMEA,referral
C0005085,2025-11-18,Startup,LATAM,organic
C0001114,2025-11-18,Mid-Market,EMEA,partners
C0000235,2025-11-18,SMB,North America,paid_search
C0007285,2025-11-18,SMB,EMEA,organic
C0008405,2025-11-18,Mid-Market,APAC,social_ads
C0005565,2025-11-18,Mid-Market,APAC,organic
C0004760,2025-11-18,Startup,APAC,social_ads
C0001867,2025-11-18,Mid-Market,APAC,paid_search
C0005425,2025-11-18,Enterprise,North America,paid_search
C0008534,2025-11-18,SMB,EMEA,paid_search
C0008940,2025-11-19,Mid-Market,APAC,organic
C0008996,2025-11-19,Mid-Market,EMEA,paid_search
C0008267,2025-11-19,Mid-Market,North America,paid_search
C0003311,2025-11-19,Enterprise,North America,partners
C0007664,2025-11-20,Mid-Market,APAC,referral
C0001391,2025-11-20,SMB,APAC,organic
C0003719,2025-11-20,SMB,North America,social_ads
C0008055,2025-11-20,SMB,North America,referral
C0002789,2025-11-20,Enterprise,North America,organic
C0001074,2025-11-20,Enterprise,North America,organic
C0003829,2025-11-20,Mid-Market,North America,organic
C0000340,2025-11-20,SMB,North America,social_ads
C0004317,2025-11-20,Mid-Market,APAC,social_ads
C0003809,2025-11-20,Mid-Market,APAC,partners
C0003605,2025-11-20,SMB,APAC,paid_search
C0005114,2025-11-20,Startup,North America,paid_search
C0007673,2025-11-20,Startup,EMEA,paid_search
C0000883,2025-11-20,SMB,North America,referral
C0008621,2025-11-20,SMB,North America,paid_search
C0000174,2025-11-20,Mid-Market,North America,paid_search
C0001229,2025-11-20,Mid-Market,EMEA,paid_search
C0003181,2025-11-21,SMB,North America,social_ads
C0001471,2025-11-21,SMB,North America,paid_search
C0002508,2025-11-21,SMB,North America,paid_search
C0005089,2025-11-21,Mid-Market,LATAM,referral
C0008882,2025-11-21,Startup,North America,social_ads
C0006822,2025-11-21,Startup,APAC,social_ads
C0001439,2025-11-21,SMB,APAC,partners
C0008439,2025-11-21,Mid-Market,APAC,paid_search
C0006885,2025-11-21,Mid-Market,EMEA,organic
C0000191,2025-11-21,Mid-Market,North America,social_ads
C0000377,2025-11-21,Mid-Market,EMEA,email
C0000382,2025-11-21,Startup,APAC,social_ads
C0002104,2025-11-21,Enterprise,EMEA,referral
C0003731,2025-11-21,Mid-Market,EMEA,partners
C0003312,2025-11-21,Mid-Market,LATAM,referral
C0002202,2025-11-21,Startup,APAC,paid_search
C0008324,2025-11-22,Startup,EMEA,paid_search
C0000143,2025-11-22,Enterprise,LATAM,paid_search
C0001676,2025-11-22,Startup,APAC,referral
C0003110,2025-11-22,Startup,APAC,paid_search
C0006247,2025-11-22,SMB,EMEA,organic
C0003457,2025-11-22,Mid-Market,APAC,paid_search
C0001586,2025-11-22,SMB,EMEA,organic
C0008116,2025-11-22,SMB,APAC,organic
C0004622,2025-11-22,Startup,North America,referral
C0002856,2025-11-23,SMB,APAC,social_ads
C0008087,2025-11-23,Startup,EMEA,referral
C0005162,2025-11-23,SMB,North America,referral
C0004309,2025-11-23,Mid-Market,North America,paid_search
C0008264,2025-11-23,SMB,EMEA,referral
C0002507,2025-11-23,Startup,EMEA,referral
C0008065,2025-11-23,SMB,LATAM,partners
C0004332,2025-11-23,Startup,APAC,social_ads
C0000955,2025-11-23,Mid-Market,North America,organic
C0003771,2025-11-23,Enterprise,North America,referral
C0004814,2025-11-24,Mid-Market,APAC,organic
C0002888,2025-11-24,Startup,North America,paid_search
C0000468,2025-11-24,Startup,North America,referral
C0001844,2025-11-24,SMB,North America,organic
C0000937,2025-11-24,Startup,North America,social_ads
C0008451,2025-11-24,SMB,LATAM,social_ads
