date,acquisition_channel,spend
2025-04-02,paid_search,1868.0
2025-04-02,partners,743.97
2025-04-02,referral,412.07
2025-04-02,social_ads,1535.3
2025-04-03,email,471.62
2025-04-03,organic,261.18
2025-04-03,paid_search,2491.36
2025-04-03,partners,704.05
2025-04-03,referral,400.76
2025-04-03,social_ads,1579.67
2025-04-04,email,373.88
2025-04-04,organic,218.38
2025-04-04,paid_search,1957.74
2025-04-04,partners,713.21
2025-04-04,referral,541.91
2025-04-04,social_ads,2072.1
2025-04-05,email,435.45
2025-04-05,organic,199.06
2025-04-05,paid_search,1748.07
2025-04-05,partners,490.31
2025-04-05,referral,348.22
2025-04-05,social_ads,1793.07
2025-04-06,email,324.2
2025-04-06,organic,202.26
2025-04-06,paid_search,1873.55
2025-04-06,partners,536.81
2025-04-06,referral,416.05
2025-04-06,social_ads,1500.62
2025-04-07,email,415.73
2025-04-07,organic,235.32
2025-04-07,paid_search,2099.21
2025-04-07,partners,587.82
2025-04-07,referral,519.98
2025-04-07,social_ads,1730.35
2025-04-08,email,367.96
2025-04-08,organic,303.77
2025-04-08,paid_search,2133.78
2025-04-08,partners,654.68
2025-04-08,referral,500.25
2025-04-08,social_ads,1860.26
2025-04-09,email,386.15
2025-04-09,organic,246.71
2025-04-09,paid_search,1911.97
2025-04-09,partners,554.72
2025-04-09,referral,505.02
2025-04-09,social_ads,2070.55
2025-04-10,email,411.41
2025-04-10,organic,298.19
2025-04-10,paid_search,2090.31
2025-04-10,partners,613.46
2025-04-10,referral,504.72
2025-04-10,social_ads,1833.3
2025-04-11,email,474.17
2025-04-11,organic,282.94
2025-04-11,paid_search,2039.41
2025-04-11,partners,666.21
2025-04-11,referral,436.55
2025-04-11,social_ads,1871.03
2025-04-12,email,342.71
2025-04-12,organic,186.29
2025-04-12,paid_search,1807.09
2025-04-12,partners,585.65
2025-04-12,referral,442.84
2025-04-12,social_ads,1647.93
2025-04-13,email,274.12
2025-04-13,organic,234.6
2025-04-13,paid_search,1642.98
2025-04-13,partners,578.96
2025-04-13,referral,353.35
2025-04-13,social_ads,1856.33
2025-04-14,email,472.08
2025-04-14,organic,275.16
2025-04-14,paid_search,2505.13
2025-04-14,partners,686.12
2025-04-14,referral,564.15
2025-04-14,social_ads,1555.52
2025-04-15,email,360.7
2025-04-15,organic,278.41
2025-04-15,paid_search,2307.14
2025-04-15,partners,567.83
2025-04-15,referral,443.94
2025-04-15,social_ads,1676.51
2025-04-16,email,400.74
2025-04-16,organic,297.31
2025-04-16,paid_search,1514.42
2025-04-16,partners,679.86
2025-04-16,referral,516.12
2025-04-16,social_ads,1765.03
2025-04-17,email,401.69
2025-04-17,organic,238.7
2025-04-17,paid_search,2091.64
2025-04-17,partners,595.98
2025-04-17,referral,563.81
2025-04-17,social_ads,1911.82
2025-04-18,email,445.72
2025-04-18,organic,306.56
2025-04-18,paid_search,1964.41
2025-04-18,partners,526.79
2025-04-18,referral,563.04
2025-04-18,social_ads,1783.66
2025-04-19,email,328.31
2025-04-19,organic,278.32
2025-04-19,paid_search,1714.86
2025-04-19,partners,503.06
2025-04-19,referral,450.72
2025-04-19,social_ads,1447.47
2025-04-20,email,356.0
2025-04-20,organic,239.45
2025-04-20,paid_search,1578.35
2025-04-20,partners,572.14
2025-04-20,referral,341.27
2025-04-20,social_ads,1505.3
2025-04-21,email,362.07
2025-04-21,organic,310.12
2025-04-21,paid_search,2406.85
2025-04-21,partners,707.02
2025-04-21,referral,534.05
2025-04-21,social_ads,1566.65
2025-04-22,email,448.71
2025-04-22,organic,263.45
2025-04-22,paid_search,2233.25
2025-04-22,partners,624.82
2025-04-22,referral,453.47
2025-04-22,social_ads,1854.75
2025-04-23,email,470.09
2025-04-23,organic,261.87
2025-04-23,paid_search,2024.57
2025-04-23,partners,670.25
2025-04-23,referral,452.76
2025-04-23,social_ads,1579.55
2025-04-24,email,484.49
2025-04-24,organic,299.96
2025-04-24,paid_search,2050.09
2025-04-24,partners,621.16
2025-04-24,referral,454.55
2025-04-24,social_ads,1798.57
2025-04-25,email,374.6
2025-04-25,organic,273.49
2025-04-25,paid_search,1854.72
2025-04-25,partners,610.64
2025-04-25,referral,467.87
2025-04-25,social_ads,1513.55
2025-04-26,email,349.01
2025-04-26,organic,201.62
2025-04-26,paid_search,1665.24
2025-04-26,partners,566.52
2025-04-26,referral,408.45
2025-04-26,social_ads,1270.5
2025-04-27,email,317.95
2025-04-27,organic,217.28
2025-04-27,paid_search,1925.92
2025-04-27,partners,527.35
2025-04-27,referral,402.75
2025-04-27,social_ads,1271.14
2025-04-28,email,400.51
2025-04-28,organic,265.91
2025-04-28,paid_search,1961.96
2025-04-28,partners,787.92
2025-04-28,referral,462.51
2025-04-28,social_ads,1469.87
2025-04-29,email,487.61
2025-04-29,organic,232.45
2025-04-29,paid_search,2199.49
2025-04-29,partners,632.66
2025-04-29,referral,419.8
2025-04-29,social_ads,1641.75
2025-04-30,email,452.87
2025-04-30,organic,310.88
2025-04-30,paid_search,2395.46
2025-04-30,partners,664.94
2025-04-30,referral,460.48
2025-04-30,social_ads,1823.19
2025-05-01,email,487.29
2025-05-01,organic,264.74
2025-05-01,paid_search,2271.3
2025-05-01,partners,687.23
2025-05-01,referral,538.49
2025-05-01,social_ads,1806.88
2025-05-02,email,406.8
2025-05-02,organic,246.18
2025-05-02,paid_search,1858.31
2025-05-02,partners,682.93
2025-05-02,referral,465.41
2025-05-02,social_ads,1938.04
2025-05-03,email,242.84
2025-05-03,organic,177.23
2025-05-03,paid_search,1661.21
2025-05-03,partners,631.07
2025-05-03,referral,458.57
2025-05-03,social_ads,1391.72
2025-05-04,email,293.37
2025-05-04,organic,270.2
2025-05-04,paid_search,1574.06
2025-05-04,partners,528.66
2025-05-04,referral,353.79
2025-05-04,social_ads,1278.27
2025-05-05,email,398.3
2025-05-05,organic,261.09
2025-05-05,paid_search,1897.57
2025-05-05,partners,758.45
2025-05-05,referral,545.08
2025-05-05,social_ads,1982.37
2025-05-06,email,410.93
2025-05-06,organic,296.39
2025-05-06,paid_search,2036.82
2025-05-06,partners,554.69
2025-05-06,referral,527.82
2025-05-06,social_ads,1758.05
2025-05-07,email,415.2
2025-05-07,organic,257.89
2025-05-07,paid_search,1755.12
2025-05-07,partners,636.86
2025-05-07,referral,464.15
2025-05-07,social_ads,2012.36
2025-05-08,email,417.62
2025-05-08,organic,281.95
2025-05-08,paid_search,1401.75
2025-05-08,partners,569.62
2025-05-08,referral,482.78
2025-05-08,social_ads,1820.97
2025-05-09,email,331.59
2025-05-09,organic,260.97
2025-05-09,paid_search,2305.01
2025-05-09,partners,642.86
2025-05-09,referral,589.87
2025-05-09,social_ads,1486.99
2025-05-10,email,387.3
2025-05-10,organic,208.21
2025-05-10,paid_search,1745.86
2025-05-10,partners,402.72
2025-05-10,referral,442.0
2025-05-10,social_ads,1654.23
2025-05-11,email,313.84
2025-05-11,organic,234.33
2025-05-11,paid_search,1905.31
2025-05-11,partners,638.71
2025-05-11,referral,533.63
2025-05-11,social_ads,1699.74
2025-05-12,email,390.24
2025-05-12,organic,242.31
2025-05-12,paid_search,2339.12
2025-05-12,partners,523.92
2025-05-12,referral,513.89
2025-05-12,social_ads,1581.06
2025-05-13,email,357.99
2025-05-13,organic,261.78
2025-05-13,paid_search,2311.62
2025-05-13,partners,543.43
2025-05-13,referral,466.69
2025-05-13,social_ads,1739.76
2025-05-14,email,378.66
2025-05-14,organic,319.88
2025-05-14,paid_search,1877.91
2025-05-14,partners,726.46
2025-05-14,referral,641.94
2025-05-14,social_ads,2109.77
2025-05-15,email,474.35
2025-05-15,organic,236.07
2025-05-15,paid_search,1888.48
2025-05-15,partners,607.09
2025-05-15,referral,403.29
2025-05-15,social_ads,1711.63
2025-05-16,email,393.72
2025-05-16,organic,241.7
2025-05-16,paid_search,2108.53
2025-05-16,partners,509.01
2025-05-16,referral,460.6
2025-05-16,social_ads,1949.02
2025-05-17,email,417.89
2025-05-17,organic,244.08
2025-05-17,paid_search,1981.39
2025-05-17,partners,560.69
2025-05-17,referral,434.72
2025-05-17,social_ads,1545.02
2025-05-18,email,395.41
2025-05-18,organic,205.5
2025-05-18,paid_search,1494.57
2025-05-18,partners,648.58
2025-05-18,referral,395.17
2025-05-18,social_ads,1505.17
2025-05-19,email,440.04
2025-05-19,organic,260.05
2025-05-19,paid_search,2421.02
2025-05-19,partners,661.95
2025-05-19,referral,491.24
2025-05-19,social_ads,1644.35
2025-05-20,email,498.33
2025-05-20,organic,267.33
2025-05-20,paid_search,2514.85
2025-05-20,partners,624.28
2025-05-20,referral,521.29
2025-05-20,social_ads,1756.76
2025-05-21,email,448.93
2025-05-21,organic,242.58
2025-05-21,paid_search,1955.55
2025-05-21,partners,667.68
2025-05-21,referral,530.31
2025-05-21,social_ads,1626.86
2025-05-22,email,427.85
2025-05-22,organic,248.09
2025-05-22,paid_search,2494.34
2025-05-22,partners,606.86
2025-05-22,referral,543.45
2025-05-22,social_ads,2049.27
2025-05-23,email,339.42
2025-05-23,organic,282.77
2025-05-23,paid_search,1732.26
2025-05-23,partners,807.15
2025-05-23,referral,486.21
2025-05-23,social_ads,1956.29
2025-05-24,email,288.17
2025-05-24,organic,246.09
2025-05-24,paid_search,1498.04
2025-05-24,partners,563.9
2025-05-24,referral,435.66
2025-05-24,social_ads,1509.68
2025-05-25,email,371.96
2025-05-25,organic,251.02
2025-05-25,paid_search,1562.91
2025-05-25,partners,679.34
2025-05-25,referral,422.48
2025-05-25,social_ads,1536.0
2025-05-26,email,331.78
2025-05-26,organic,305.4
2025-05-26,paid_search,1904.45
2025-05-26,partners,684.2
2025-05-26,referral,452.72
2025-05-26,social_ads,1732.62
2025-05-27,email,405.72
2025-05-27,organic,288.44
2025-05-27,paid_search,2440.06
2025-05-27,partners,669.64
2025-05-27,referral,631.21
2025-05-27,social_ads,1501.74
2025-05-28,email,392.0
2025-05-28,organic,333.96
2025-05-28,paid_search,2069.97
2025-05-28,partners,701.66
2025-05-28,referral,570.65
2025-05-28,social_ads,1406.56
2025-05-29,email,426.1
2025-05-29,organic,172.5
2025-05-29,paid_search,2121.57
2025-05-29,partners,623.95
2025-05-29,referral,428.22
2025-05-29,social_ads,1387.72
2025-05-30,email,482.74
2025-05-30,organic,266.19
2025-05-30,paid_search,1891.21
2025-05-30,partners,814.67
2025-05-30,referral,454.32
2025-05-30,social_ads,1952.59
2025-05-31,email,280.91
2025-05-31,organic,197.63
2025-05-31,paid_search,1837.75
2025-05-31,partners,577.36
2025-05-31,referral,432.62
2025-05-31,social_ads,1574.92
2025-06-01,email,341.77
2025-06-01,organic,254.29
2025-06-01,paid_search,1531.93
2025-06-01,partners,581.16
2025-06-01,referral,529.16
2025-06-01,social_ads,1742.16
2025-06-02,email,444.56
2025-06-02,organic,258.62
2025-06-02,paid_search,2235.06
2025-06-02,partners,641.69
2025-06-02,referral,509.08
2025-06-02,social_ads,1726.9
2025-06-03,email,352.07
2025-06-03,organic,265.69
2025-06-03,paid_search,1989.75
2025-06-03,partners,739.54
2025-06-03,referral,508.29
2025-06-03,social_ads,1755.56
2025-06-04,email,419.07
2025-06-04,organic,207.77
2025-06-04,paid_search,1852.73
2025-06-04,partners,698.75
2025-06-04,referral,457.37
2025-06-04,social_ads,1767.85
2025-06-05,email,439.39
2025-06-05,organic,269.79
2025-06-05,paid_search,2299.97
2025-06-05,partners,603.42
2025-06-05,referral,540.31
2025-06-05,social_ads,1745.86
2025-06-06,email,434.94
2025-06-06,organic,262.27
2025-06-06,paid_search,1882.06
2025-06-06,partners,596.55
2025-06-06,referral,490.7
2025-06-06,social_ads,1525.95
2025-06-07,email,337.98
2025-06-07,organic,219.31
2025-06-07,paid_search,1541.86
2025-06-07,partners,605.05
2025-06-07,referral,436.41
2025-06-07,social_ads,1546.38
2025-06-08,email,300.95
2025-06-08,organic,201.1
2025-06-08,paid_search,1604.42
2025-06-08,partners,642.51
2025-06-08,referral,464.56
2025-06-08,social_ads,1766.65
2025-06-09,email,463.34
2025-06-09,organic,326.76
2025-06-09,paid_search,2483.01
2025-06-09,partners,631.03
2025-06-09,referral,396.82
2025-06-09,social_ads,1730.7
2025-06-10,email,416.82
2025-06-10,organic,327.15
2025-06-10,paid_search,2308.08
2025-06-10,partners,560.52
2025-06-10,referral,446.34
2025-06-10,social_ads,1538.23
2025-06-11,email,413.49
2025-06-11,organic,303.58
2025-06-11,paid_search,2287.13
2025-06-11,partners,598.96
2025-06-11,referral,412.26
2025-06-11,social_ads,2093.23
2025-06-12,email,485.71
2025-06-12,organic,303.0
2025-06-12,paid_search,1920.93
2025-06-12,partners,633.86
2025-06-12,referral,429.77
2025-06-12,social_ads,1715.87
2025-06-13,email,397.72
2025-06-13,organic,249.94
2025-06-13,paid_search,1923.82
2025-06-13,partners,799.87
2025-06-13,referral,423.51
2025-06-13,social_ads,1666.36
2025-06-14,email,361.82
2025-06-14,organic,265.5
2025-06-14,paid_search,1927.98
2025-06-14,partners,533.65
2025-06-14,referral,442.94
2025-06-14,social_ads,1473.49
2025-06-15,email,344.84
2025-06-15,organic,248.43
2025-06-15,paid_search,1726.11
2025-06-15,partners,476.65
2025-06-15,referral,407.47
2025-06-15,social_ads,1324.09
2025-06-16,email,425.55
2025-06-16,organic,265.55
2025-06-16,paid_search,2068.7
2025-06-16,partners,612.51
2025-06-16,referral,457.39
2025-06-16,social_ads,1672.03
2025-06-17,email,454.14
2025-06-17,organic,285.42
2025-06-17,paid_search,1899.77
2025-06-17,partners,541.16
2025-06-17,referral,505.98
2025-06-17,social_ads,2018.18
2025-06-18,email,395.63
2025-06-18,organic,221.75
2025-06-18,paid_search,1907.15
2025-06-18,partners,627.28
2025-06-18,referral,523.61
2025-06-18,social_ads,1833.18
2025-06-19,email,407.1
2025-06-19,organic,235.95
2025-06-19,paid_search,2001.31
2025-06-19,partners,733.49
2025-06-19,referral,466.76
2025-06-19,social_ads,2029.78
2025-06-20,email,338.54
2025-06-20,organic,279.72
2025-06-20,paid_search,2214.01
2025-06-20,partners,725.99
2025-06-20,referral,490.42
2025-06-20,social_ads,2085.34
2025-06-21,email,358.65
2025-06-21,organic,199.97
2025-06-21,paid_search,1362.16
2025-06-21,partners,560.54
2025-06-21,referral,431.74
2025-06-21,social_ads,1614.35
2025-06-22,email,361.72
2025-06-22,organic,221.03
2025-06-22,paid_search,1821.34
2025-06-22,partners,538.01
2025-06-22,referral,415.25
2025-06-22,social_ads,1840.87
2025-06-23,email,393.81
2025-06-23,organic,280.15
2025-06-23,paid_search,2419.45
2025-06-23,partners,733.88
2025-06-23,referral,534.8
2025-06-23,social_ads,1964.59
2025-06-24,email,379.36
2025-06-24,organic,259.28
2025-06-24,paid_search,2358.63
2025-06-24,partners,688.64
2025-06-24,referral,494.62
2025-06-24,social_ads,2044.91
2025-06-25,email,403.08
2025-06-25,organic,298.7
2025-06-25,paid_search,2144.77
2025-06-25,partners,715.49
2025-06-25,referral,489.78
2025-06-25,social_ads,1806.84
2025-06-26,email,392.82
2025-06-26,organic,302.73
2025-06-26,paid_search,2228.38
2025-06-26,partners,594.95
2025-06-26,referral,456.92
2025-06-26,social_ads,1693.0
2025-06-27,email,439.45
2025-06-27,organic,229.73
2025-06-27,paid_search,1954.74
2025-06-27,partners,609.86
2025-06-27,referral,515.83
2025-06-27,social_ads,1847.49
2025-06-28,email,365.13
2025-06-28,organic,220.41
2025-06-28,paid_search,1740.72
2025-06-28,partners,649.37
2025-06-28,referral,418.58
2025-06-28,social_ads,1226.71
2025-06-29,email,339.26
2025-06-29,organic,232.2
2025-06-29,paid_search,1742.67
2025-06-29,partners,636.78
2025-06-29,referral,354.12
2025-06-29,social_ads,1782.04
2025-06-30,email,449.65
2025-06-30,organic,309.17
2025-06-30,paid_search,2177.32
2025-06-30,partners,646.68
2025-06-30,referral,499.28
2025-06-30,social_ads,1705.97
2025-07-01,email,418.77
2025-07-01,organic,261.35
2025-07-01,paid_search,2493.82
2025-07-01,partners,750.03
2025-07-01,referral,500.52
2025-07-01,social_ads,2038.64
2025-07-02,email,396.37
2025-07-02,organic,289.68
2025-07-02,paid_search,2375.36
2025-07-02,partners,808.25
2025-07-02,referral,566.06
2025-07-02,social_ads,1673.85
2025-07-03,email,453.16
2025-07-03,organic,281.67
2025-07-03,paid_search,1809.74
2025-07-03,partners,806.02
2025-07-03,referral,391.49
2025-07-03,social_ads,1785.03
2025-07-04,email,376.36
2025-07-04,organic,273.95
2025-07-04,paid_search,2246.22
2025-07-04,partners,736.79
2025-07-04,referral,535.36
2025-07-04,social_ads,1821.52
2025-07-05,email,256.22
2025-07-05,organic,201.18
2025-07-05,paid_search,1918.0
2025-07-05,partners,461.8
2025-07-05,referral,442.9
2025-07-05,social_ads,1626.96
2025-07-06,email,397.63
2025-07-06,organic,244.44
2025-07-06,paid_search,1954.79
2025-07-06,partners,604.56
2025-07-06,referral,453.8
2025-07-06,social_ads,1613.43
2025-07-07,email,395.29
2025-07-07,organic,276.85
2025-07-07,paid_search,2122.04
2025-07-07,partners,795.55
2025-07-07,referral,535.0
2025-07-07,social_ads,1768.82
2025-07-08,email,350.9
2025-07-08,organic,297.23
2025-07-08,paid_search,2097.65
2025-07-08,partners,610.46
2025-07-08,referral,498.02
2025-07-08,social_ads,1851.87
2025-07-09,email,359.08
2025-07-09,organic,312.87
2025-07-09,paid_search,2293.78
2025-07-09,partners,599.67
2025-07-09,referral,446.58
2025-07-09,social_ads,1783.47
2025-07-10,email,432.76
2025-07-10,organic,263.45
2025-07-10,paid_search,2156.56
2025-07-10,partners,684.46
2025-07-10,referral,429.43
2025-07-10,social_ads,1541.71
2025-07-11,email,437.6
2025-07-11,organic,269.13
2025-07-11,paid_search,2276.21
2025-07-11,partners,717.9
2025-07-11,referral,546.53
2025-07-11,social_ads,1387.97
2025-07-12,email,295.55
2025-07-12,organic,225.31
2025-07-12,paid_search,1991.6
2025-07-12,partners,594.32
2025-07-12,referral,441.84
2025-07-12,social_ads,1573.76
2025-07-13,email,308.04
2025-07-13,organic,198.36
2025-07-13,paid_search,2052.87
2025-07-13,partners,607.86
2025-07-13,referral,474.78
2025-07-13,social_ads,1513.48
2025-07-14,email,378.06
2025-07-14,organic,242.78
2025-07-14,paid_search,2107.91
2025-07-14,partners,551.69
2025-07-14,referral,463.63
2025-07-14,social_ads,1908.76
2025-07-15,email,463.04
2025-07-15,organic,293.88
2025-07-15,paid_search,2228.4
2025-07-15,partners,791.57
2025-07-15,referral,544.74
2025-07-15,social_ads,1859.69
2025-07-16,email,402.85
2025-07-16,organic,257.41
2025-07-16,paid_search,2181.48
2025-07-16,partners,656.32
2025-07-16,referral,561.66
2025-07-16,social_ads,2120.15
2025-07-17,email,418.34
2025-07-17,organic,275.42
2025-07-17,paid_search,1889.98
2025-07-17,partners,614.89
2025-07-17,referral,504.06
2025-07-17,social_ads,2045.55
2025-07-18,email,439.85
2025-07-18,organic,287.54
2025-07-18,paid_search,2313.62
2025-07-18,partners,722.74
2025-07-18,referral,457.87
2025-07-18,social_ads,1648.34
2025-07-19,email,371.23
2025-07-19,organic,220.15
2025-07-19,paid_search,1601.22
2025-07-19,partners,558.46
2025-07-19,referral,433.13
2025-07-19,social_ads,1375.74
2025-07-20,email,305.81
2025-07-20,organic,194.88
2025-07-20,paid_search,1907.17
2025-07-20,partners,561.38
2025-07-20,referral,417.48
2025-07-20,social_ads,1345.47
2025-07-21,email,352.28
2025-07-21,organic,270.26
2025-07-21,paid_search,2357.88
2025-07-21,partners,853.89
2025-07-21,referral,570.25
2025-07-21,social_ads,2058.26
2025-07-22,email,458.66
2025-07-22,organic,230.66
2025-07-22,paid_search,2230.01
2025-07-22,partners,857.17
2025-07-22,referral,519.58
2025-07-22,social_ads,1918.43
2025-07-23,email,362.31
2025-07-23,organic,304.88
2025-07-23,paid_search,2206.87
2025-07-23,partners,778.04
2025-07-23,referral,485.25
2025-07-23,social_ads,1942.43
2025-07-24,email,419.73
2025-07-24,organic,331.24
2025-07-24,paid_search,2144.56
2025-07-24,partners,666.4
2025-07-24,referral,475.9
2025-07-24,social_ads,2075.91
2025-07-25,email,371.03
2025-07-25,organic,287.71
2025-07-25,paid_search,2248.92
2025-07-25,partners,625.29
2025-07-25,referral,576.27
2025-07-25,social_ads,2011.75
2025-07-26,email,282.55
2025-07-26,organic,268.75
2025-07-26,paid_search,1793.89
2025-07-26,partners,520.55
2025-07-26,referral,443.13
2025-07-26,social_ads,1595.7
2025-07-27,email,311.68
2025-07-27,organic,203.41
2025-07-27,paid_search,1845.04
2025-07-27,partners,560.61
2025-07-27,referral,471.73
2025-07-27,social_ads,1612.87
2025-07-28,email,401.91
2025-07-28,organic,249.19
2025-07-28,paid_search,2074.45
2025-07-28,partners,661.64
2025-07-28,referral,571.25
2025-07-28,social_ads,2194.33
2025-07-29,email,409.49
2025-07-29,organic,294.92
2025-07-29,paid_search,1928.17
2025-07-29,partners,785.38
2025-07-29,referral,403.12
2025-07-29,social_ads,1929.14
2025-07-30,email,412.45
2025-07-30,organic,259.22
2025-07-30,paid_search,2111.62
2025-07-30,partners,617.18
2025-07-30,referral,448.02
2025-07-30,social_ads,1832.53
2025-07-31,email,449.47
2025-07-31,organic,259.04
2025-07-31,paid_search,1810.02
2025-07-31,partners,789.42
2025-07-31,referral,599.97
2025-07-31,social_ads,1642.88
2025-08-01,email,440.22
2025-08-01,organic,248.95
2025-08-01,paid_search,2424.32
2025-08-01,partners,703.08
2025-08-01,referral,433.18
2025-08-01,social_ads,1795.76
2025-08-02,email,377.93
2025-08-02,organic,230.53
2025-08-02,paid_search,1832.49
2025-08-02,partners,501.62
2025-08-02,referral,377.35
2025-08-02,social_ads,1513.04
2025-08-03,email,370.0
2025-08-03,organic,246.28
2025-08-03,paid_search,1575.75
2025-08-03,partners,632.14
2025-08-03,referral,480.97
2025-08-03,social_ads,1510.34
2025-08-04,email,420.09
2025-08-04,organic,239.69
2025-08-04,paid_search,2613.58
2025-08-04,partners,733.66
2025-08-04,referral,605.32
2025-08-04,social_ads,1589.15
2025-08-05,email,454.92
2025-08-05,organic,245.74
2025-08-05,paid_search,2000.43
2025-08-05,partners,692.87
2025-08-05,referral,535.72
2025-08-05,social_ads,1890.77
2025-08-06,email,440.24
2025-08-06,organic,305.64
2025-08-06,paid_search,1894.79
2025-08-06,partners,682.61
2025-08-06,referral,604.4
2025-08-06,social_ads,2154.45
2025-08-07,email,377.94
2025-08-07,organic,306.28
2025-08-07,paid_search,2743.11
2025-08-07,partners,581.86
2025-08-07,referral,413.32
2025-08-07,social_ads,2308.13
2025-08-08,email,396.01
2025-08-08,organic,272.58
2025-08-08,paid_search,1891.92
2025-08-08,partners,775.82
2025-08-08,referral,515.34
2025-08-08,social_ads,1910.25
2025-08-09,email,386.05
2025-08-09,organic,262.58
2025-08-09,paid_search,1735.44
2025-08-09,partners,600.16
2025-08-09,referral,440.38
2025-08-09,social_ads,1706.69
2025-08-10,email,399.93
2025-08-10,organic,245.78
2025-08-10,paid_search,1555.59
2025-08-10,partners,526.03
2025-08-10,referral,436.0
2025-08-10,social_ads,1504.8
2025-08-11,email,358.39
2025-08-11,organic,258.2
2025-08-11,paid_search,2080.42
2025-08-11,partners,516.49
2025-08-11,referral,540.77
2025-08-11,social_ads,1870.24
2025-08-12,email,422.27
2025-08-12,organic,257.86
2025-08-12,paid_search,2303.34
2025-08-12,partners,642.52
2025-08-12,referral,496.98
2025-08-12,social_ads,1961.77
2025-08-13,email,451.75
2025-08-13,organic,256.21
2025-08-13,paid_search,2256.7
2025-08-13,partners,666.05
2025-08-13,referral,578.72
2025-08-13,social_ads,1860.67
2025-08-14,email,500.42
2025-08-14,organic,310.6
2025-08-14,paid_search,2462.87
2025-08-14,partners,753.81
2025-08-14,referral,576.27
2025-08-14,social_ads,2209.1
2025-08-15,email,416.2
2025-08-15,organic,288.19
2025-08-15,paid_search,1858.18
2025-08-15,partners,655.16
2025-08-15,referral,525.04
2025-08-15,social_ads,1546.11
2025-08-16,email,362.34
2025-08-16,organic,260.85
2025-08-16,paid_search,1903.31
2025-08-16,partners,553.06
2025-08-16,referral,443.14
2025-08-16,social_ads,1378.85
2025-08-17,email,381.27
2025-08-17,organic,224.78
2025-08-17,paid_search,2065.16
2025-08-17,partners,539.8
2025-08-17,referral,453.3
2025-08-17,social_ads,1687.86
2025-08-18,email,439.93
2025-08-18,organic,267.59
2025-08-18,paid_search,2113.34
2025-08-18,partners,676.93
2025-08-18,referral,536.09
2025-08-18,social_ads,2121.75
2025-08-19,email,387.06
2025-08-19,organic,257.76
2025-08-19,paid_search,1820.19
2025-08-19,partners,671.9
2025-08-19,referral,571.21
2025-08-19,social_ads,1762.91
2025-08-20,email,464.65
2025-08-20,organic,253.43
2025-08-20,paid_search,2136.48
2025-08-20,partners,651.78
2025-08-20,referral,500.37
2025-08-20,social_ads,2338.18
2025-08-21,email,478.03
2025-08-21,organic,289.19
2025-08-21,paid_search,2707.57
2025-08-21,partners,728.57
2025-08-21,referral,591.36
2025-08-21,social_ads,1583.84
2025-08-22,email,472.34
2025-08-22,organic,334.95
2025-08-22,paid_search,2110.92
2025-08-22,partners,769.76
2025-08-22,referral,557.04
2025-08-22,social_ads,2067.89
2025-08-23,email,397.48
2025-08-23,organic,201.05
2025-08-23,paid_search,1773.48
2025-08-23,partners,587.25
2025-08-23,referral,488.15
2025-08-23,social_ads,1728.56
2025-08-24,email,339.83
2025-08-24,organic,251.86
2025-08-24,paid_search,1676.62
2025-08-24,partners,592.72
2025-08-24,referral,361.16
2025-08-24,social_ads,1709.24
2025-08-25,email,485.43
2025-08-25,organic,307.69
2025-08-25,paid_search,1633.56
2025-08-25,partners,727.23
2025-08-25,referral,564.28
2025-08-25,social_ads,1995.84
2025-08-26,email,375.34
2025-08-26,organic,295.69
2025-08-26,paid_search,2247.65
2025-08-26,partners,578.41
2025-08-26,referral,425.07
2025-08-26,social_ads,2083.71
2025-08-27,email,431.78
2025-08-27,organic,269.23
2025-08-27,paid_search,2090.63
2025-08-27,partners,697.9
2025-08-27,referral,564.87
2025-08-27,social_ads,1959.74
2025-08-28,email,486.07
2025-08-28,organic,289.19
2025-08-28,paid_search,2032.35
2025-08-28,partners,656.58
2025-08-28,referral,511.52
2025-08-28,social_ads,1546.25
2025-08-29,email,423.07
2025-08-29,organic,298.4
2025-08-29,paid_search,2076.16
2025-08-29,partners,716.62
2025-08-29,referral,544.56
2025-08-29,social_ads,1904.56
2025-08-30,email,389.42
2025-08-30,organic,265.26
2025-08-30,paid_search,1640.4
2025-08-30,partners,631.65
2025-08-30,referral,479.17
2025-08-30,social_ads,1649.76
2025-08-31,email,382.74
2025-08-31,organic,244.08
2025-08-31,paid_search,1864.32
2025-08-31,partners,531.07
2025-08-31,referral,445.65
2025-08-31,social_ads,1431.1
2025-09-01,email,431.21
2025-09-01,organic,283.32
2025-09-01,paid_search,1917.93
2025-09-01,partners,695.81
2025-09-01,referral,550.43
2025-09-01,social_ads,2188.04
2025-09-02,email,417.88
2025-09-02,organic,285.98
2025-09-02,paid_search,1867.74
2025-09-02,partners,824.59
2025-09-02,referral,479.7
2025-09-02,social_ads,1646.51
2025-09-03,email,477.93
2025-09-03,organic,239.04
2025-09-03,paid_search,1850.22
2025-09-03,partners,608.82
2025-09-03,referral,514.16
2025-09-03,social_ads,2070.8
2025-09-04,email,400.26
2025-09-04,organic,316.18
2025-09-04,paid_search,2097.35
2025-09-04,partners,668.56
2025-09-04,referral,426.86
2025-09-04,social_ads,1984.95
2025-09-05,email,430.66
2025-09-05,organic,315.8
2025-09-05,paid_search,2464.55
2025-09-05,partners,677.53
2025-09-05,referral,402.98
2025-09-05,social_ads,1507.14
2025-09-06,email,360.98
2025-09-06,organic,184.02
